REGION,COUNTRY,Popn_2010,Inc_group_2010,M_Group,P_Group,O_Group,W_Group,W_MM_Group,E_Group,R_Group,NTCP_Group,Survey_title,Survey_year,Survey_national,Survey_age_grp,Smk_1_def,Smk_1_tob_use_M,Smk_1_tob_use_F,Smk_1_tob_use_B,Smk_2_def,Smk_2_tob_use_M,Smk_2_tob_use_F,Smk_2_tob_use_B,Smkless_def,Smkless_tob_use_M,Smkless_tob_use_F,Smkless_tob_use_B,Tobacco_M_Current,Tobacco_M_Daily,Tobacco_F_Current,Tobacco_F_Daily,Cigarettes_M_Current,Cigarettes_M_Daily,Cigarettes_F_Current,Cigarettes_F_Daily,Tobacco_B_Current,Tobacco_B_Daily,Cigarettes_B_Current,Cigarettes_B_Daily,P1,P2,P3,P4,P5,P6,P7,P8,P9,C2,P17,P11,P12,P13,P14,P15,P10,P16,O1,O2,O3,O6,O7,O9,O10,O12,O13,O14,O15,O16,W1A,W2A,W3A,W4A,W15A,W16A,W11A,W14A,W6A,W7A,W8A,W10A,W5A,W13A,W12A,W9A,W17A,W18A,W19A,W20A,W21A,W25A,W26A,W1C,W2C,W3C,W4C,W15C,W16C,W11C,W14C,W6C,W7C,W8C,W10C,W5C,W13C,W12C,W9C,W17C,W18C,W19C,W20C,W21C,W25C,W26C,MM1,MM2,MM3,MM4,MM5,MM6,MM7,MM8,E1,E2,E3,E4,E5,E6,E7,C3,E17,E9,E10,E11,E12,E13,E14,E15,C4,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12,R13,R14,R15,R16,R17,R18,R19,R20,R21,N1,N2,N3,N4,N5,N6,P1_N,P2_N,P3_N,P4_N,P5_N,P6_N,P7_N,P8_N,P9_N,C2_N,P17_N,P11_N,P12_N,P13_N,P14_N,P15_N,P10_N,P16_N,O3_N,W1A_N,W2A_N,W3A_N,W4A_N,W15A_N,W16A_N,W11A_N,W14A_N,W6A_N,W7A_N,W8A_N,W10A_N,W5A_N,W13A_N,W12A_N,W9A_N,W17A_N,W18A_N,W19A_N,W20A_N,W21A_N,W25A_N,W26A_N,W1C_N,W2C_N,W3C_N,W4C_N,W15C_N,W16C_N,W11C_N,W14C_N,W6C_N,W7C_N,W8C_N,W10C_N,W5C_N,W13C_N,W12C_N,W9C_N,W17C_N,W18C_N,W19C_N,W20C_N,W21C_N,W25C_N,W26C_N,MM_N,E1_N,E2_N,E3_N,E4_N,E5_N,E6_N,E7_N,C3_N,E17_N,E9_N,E10_N,E11_N,E12_N,E13_N,E14_N,E15_N,C4_N,R_N
EMR,Sudan,43192438,Middle,2,2,2,2,999,5,4,4,Results of Noncommunicable Diseases Risk Factors Survey,2006,Subnational,25 - 64,Daily tobacco smoking,24.7,2.9,12,Current tobacco smoking,29.1,3.5,14,NR,988,988,988,988,988,988,988,988,988,988,988,988,988,988,988,No,No,No,No,No,No,NA,No,NA,NA,0,Yes,Yes,Yes,No,Yes,NR,NR,No,No,NA,No,NA,No,NA,No,No,No,No,No,Yes,15,30,0,Yes,1,No,Yes,No,Yes,Yes,No,No,No,Yes,No,Yes,No,No,No,No,No,No,Yes,15,30,0,Yes,1,No,Yes,No,Yes,Yes,No,No,No,Yes,No,Yes,No,No,No,No,No,No,,,,,,,,,Yes,No,Yes,No,Yes,Yes,No,9,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,9,2,SDG,1.45,0.97,0%,59%,0%,72%,59%,13%,NR,NR,NA,NA,NA,NA,999,999,999,999,NA,Yes,Yes,5,960000.00,SDG,462202.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMR,Suriname,524345,Middle,3,2,3,2,999,2,4,3,National Household Prevalence Drug Survey,2007,National,12 - 65,Current cigarette smoking,38.4,9.9,988,NR,988,988,988,NR,988,988,988,988,988,988,988,988,988,988,988,988,988,988,988,No,No,No,No,No,No,No,No,NA,NA,0,No,NA,NA,No,No,NR,NR,No,Yes,In a pharmacy without a prescription,No,NA,No,NA,Yes in most,Yes in most,Yes in most,Yes in some,NR,No,999,999,999,NA,999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,999,999,999,NA,999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,No,No,No,No,No,No,No,999,No,No,No,No,No,No,No,No,999,5,SRD,2.59,1.82,48%,0%,0%,58%,48%,9%,NR,NR,NA,NA,NA,NA,999,999,999,999,NA,Yes,Yes,988,NR,NA,NR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AFR,Swaziland,1201904,Middle,4,2,3,2,999,2,3,3,Swaziland STEPS Survey,2007,National,25 - 64,Daily tobacco smoking,11.1,1.5,5.9,Current tobacco smoking,12.9,2.2,7.1,Current users of smokeless tobacco,2.6,0.8,1.6,988,988,988,988,988,988,988,988,988,988,988,988,No,No,No,No,No,No,No,No,NA,NA,0,No,NA,NA,No,No,NR,NR,No,Yes,In a pharmacy without a prescription,Yes,In a pharmacy with a prescription,Yes,In a pharmacy with a prescription,No,Yes in some,Yes in some,No,NR,No,999,999,999,NA,999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,999,999,999,NA,999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,No,No,No,No,No,No,No,999,No,No,No,No,No,No,No,No,999,27.5,SZL,6.77,2.96,28%,0%,0%,48%,28%,20%,NR,NR,NA,NA,NA,NA,999,999,999,999,NA,No,Yes,1,NR,NA,NR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
EUR,Sweden,9293026,High,4,2,4,3,999,4,4,3,The Swedish Survey of Living Conditions,2007,National,16—84,Daily tobacco smoking,12,16,. . .,Occasional tobacco smoking,12,8,. . .,Daily users of smokeless tobacco,19,4,988,988,988,988,988,988,988,988,988,988,988,988,988,No,No,No,No,No,No,No,No,NA,NA,0,No,NA,NA,No,No,NR,NR,Yes,Yes,In a general store without a prescription,Yes,In a pharmacy with a prescription,Yes,In a pharmacy with a prescription,Yes in most,Yes in most,Yes in most,Yes in most,NR,Yes,35,30,40,Yes,14,Yes,Yes,Yes,Yes,Yes,No,No,No,No,Yes,Yes,Yes,Yes,No,No,No,No,Yes,15,30,0,Yes,1,Yes,Yes,Yes,No,Yes,No,No,No,No,Yes,Yes,Yes,Yes,No,No,No,No,,,,,,,,,Yes,No,Yes,No,Yes,No,Yes,8,No,Yes,Yes,Yes,No,Yes,No,Yes,8,49,SEK,5.32,6.27,13%,39%,0%,72%,52%,20%,NR,NR,NA,NA,NA,NA,999,999,999,999,NA,Yes,Yes,3,34000000.00,SEK,5158471.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
EUR,Switzerland,7594561,High,4,2,4,3,999,2,4,4,La consommation de tabac dans la population suisse,2007,National,14—65,Daily tobacco smoking,23,16,20,Occasional tobacco smoking,10,8,9,NR,988,988,988,988,988,988,988,988,988,988,988,988,988,988,988,No,No,No,No,No,No,No,No,NA,NA,0,Yes,Yes,Yes,No,No,NR,NR,Yes,Yes,In a pharmacy without a prescription,Yes,In a pharmacy with a prescription,Yes,In a pharmacy with a prescription,Yes in some,Yes in some,Yes in most,Yes in some,NR,Yes,43,35,50,Yes,16,Yes,Yes,No,Yes,Yes,Yes,No,No,Yes,No,Yes,Yes,Yes,No,No,Yes,No,Yes,18,35,0,Yes,1,Yes,Yes,No,No,Yes,No,No,No,Yes,No,Yes,Yes,Yes,No,No,No,No,,,,,,,,,Yes,No,No,No,No,No,No,988,Yes,No,No,No,No,No,No,No,999,6.6,CHF,3.84,6.2,30%,25%,0%,63%,55%,15%,NR,NR,NA,NA,NA,NA,999,999,999,999,NA,Yes,Yes,6,NR,NA,NR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
EMR,Syrian Arab Republic,22505091,Middle,2,2,4,2,999,4,3,4,"Mapping the Health and Environmental Situation in Informal Zones in Aleppo, Syria: Report from the Aleppo Household Survey",2004,Subnational,18 - 65,Current cigarette smoking,62,21,988,NR,988,988,988,NR,988,988,988,988,988,988,988,988,988,988,988,988,988,988,988,No,No,No,No,No,No,No,No,NA,NA,0,No,NA,NA,No,No,NR,NR,No,No,NA,No,NA,No,NA,Yes in most,Yes in most,Yes in most,Yes in some,No,Yes,15,30,0,Yes,1,Yes,Yes,No,No,Yes,No,No,No,Yes,No,NR,No,No,No,No,No,No,Yes,966,966,966,NR,988,NR,NR,No,No,NR,No,No,No,Yes,No,NR,No,No,No,No,No,No,,,,,,,,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,10,No,Yes,Yes,Yes,Yes,No,NR,Yes,10,30,SYP,1.12,0.62,18%,15%,0%,33%,33%,0%,NR,NR,NA,NA,NA,NA,999,999,999,999,NA,Yes,Yes,11,1600000.00,SYP,32951.64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
EUR,Tajikistan,7074845,Low,2,4,3,2,999,4,1,2,NR,2999,NA,NA,NA,999,999,999,NA,999,999,999,NA,999,999,999,988,988,988,988,988,988,988,988,988,988,988,988,Yes,Yes,Yes,Yes,Yes,No,No,Yes,NA,4,6,Yes,Yes,Yes,No,Yes,NR,NR,No,. . .,NR,NR,NR,NR,NR,Yes in some,NR,NR,NR,NR,No,999,999,999,NA,999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,999,999,999,NA,999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,Yes,No,Yes,No,Yes,No,No,7,NR,No,No,No,No,No,NR,No,999,NR,NR,NR,NR,988,988,988,988,988,988,NR,NR,NR,NR,NR,NR,988,988,988,988,NA,No,NR,988,NR,NA,NR,z,z,z,z,z,NA,NA,z,NA,NA,z,z,z,z,NA,z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,z,NA,z,NA,z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SEAR,Thailand,68139238,Middle,3,2,4,5,999,5,4,4,Smoking and Alcohol Drinking Behaviour ,2007,National,15+,Daily tobacco smoking,36.55,1.59,18.54,Occasional tobacco smoking,5.16,0.35,2.68,NR,988,988,988,988,988,988,988,988,988,988,988,988,988,988,988,No,Yes,No,No,No,No,No,Yes,NA,6,2,Yes,Yes,Yes,Yes,Yes,NR,NR,No,Yes,In a pharmacy without a prescription,Yes,In a pharmacy with a prescription,Yes,In a pharmacy with a prescription,Yes in some,Yes in some,Yes in some,Yes in some,Yes in some,Yes,50,50,50,Yes,9,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,Yes,Yes,No,No,No,No,No,No,999,999,999,NA,999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,Yes,No,Yes,No,Yes,Yes,Yes,8,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,5,45,THB,2.71,1.29,2%,55%,0%,64%,57%,7%,NR,NR,NA,NA,NA,NA,999,999,999,999,NA,Yes,Yes,74,189400000.00,THB,5685416.94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
EUR,The former Yugoslav Republic of Macedonia,2043360,Middle,2,4,3,4,999,4,4,3,NR,2999,NA,NA,NA,999,999,999,NA,999,999,999,NA,999,999,999,988,988,988,988,988,988,988,988,988,988,988,988,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,NA,7,7,Yes,Yes,Yes,No,No,NR,NR,No,Yes,In a pharmacy without a prescription,No,NA,No,NA,Yes in some,NR,Yes in some,NR,NR,Yes,35,30,40,Yes,16,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Yes,No,Yes,Yes,No,No,No,No,Yes,33,33,33,No,999,Yes,No,No,No,Yes,No,No,No,Yes,No,No,No,No,No,No,No,No,,,,,,,,,Yes,No,Yes,Yes,Yes,Yes,Yes,5,No,Yes,Yes,Yes,No,Yes,No,Yes,9,50,MKD,2.3,1.15,4%,35%,0%,72%,39%,33%,NR,NR,NA,NA,NA,NA,999,999,999,999,NA,Yes,Yes,988,NR,NA,NR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SEAR,Timor-Leste,1171163,Middle,2,2,2,2,999,2,1,3,Global School Personnel Study ,2005,Subnational,NR,Current cigarette smoking,30.5,1.3,23.4,Current tobacco use,37,6.1,29.9,NR,988,988,988,988,988,988,988,988,988,988,988,988,988,988,988,Yes,No,No,No,No,No,No,No,NA,0,1,No,NA,NA,No,No,NR,NR,No,No,NA,No,NA,No,NA,No,No,No,No,No,Yes,966,966,966,Yes,5,No,Yes,No,No,Yes,No,NR,NR,NR,NR,Yes,No,No,No,No,No,No,No,999,999,999,NA,999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,No,No,No,No,No,No,No,999,No,No,No,No,No,No,NR,No,999,1,USD,NR,1,988,988,988,988,988,988,NR,NR,NA,NA,NA,NA,999,999,999,999,NA,Yes,Yes,1,180.00,USD,180.00,z,NA,NA,NA,NA,NA,NA,NA,NA,NA,z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AFR,Togo,6780030,Low,2,2,3,2,999,2,3,3,NR,2999,NA,NA,NA,999,999,999,NA,999,999,999,NA,999,999,999,988,988,988,988,988,988,988,988,988,988,988,988,No,No,No,No,No,No,No,No,NA,NA,0,No,NA,NA,No,No,NR,NR,No,Yes,In a pharmacy with a prescription,No,NA,No,NA,No,No,Yes in some,No,No,No,999,999,999,NA,999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,999,999,999,NA,999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,No,No,No,No,No,No,No,999,No,No,No,No,No,No,NR,No,999,500,XOF,1.92,1.06,0%,15%,2%,32%,15%,17%,NR,NR,NA,NA,NA,NA,999,999,999,999,NA,Yes,Yes,0.7,20000000.00,XOF,37916.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WPR,Tonga,104260,Middle,2,2,3,3,999,4,4,3,Census ,2006,National,15 - 64,Current tobacco smoking,45.8,12,28.7,NR,988,988,988,NR,988,988,988,988,988,988,988,988,988,988,988,988,988,988,988,No,No,No,Yes,Yes,No,No,No,NA,7,2,Yes,Yes,Yes,No,No,NR,NR,No,Yes,In a pharmacy without a prescription,Yes,In a pharmacy without a prescription,Yes,In a pharmacy without a prescription,No,No,No,No,No,Yes,30,30,30,No,999,Yes,No,No,Yes,Yes,No,No,No,Yes,No,Yes,No,No,No,No,No,No,Yes,30,966,966,No,999,Yes,No,No,Yes,Yes,No,No,No,Yes,No,Yes,No,No,No,No,No,No,,,,,,,,,Yes,No,Yes,No,Yes,Yes,No,10,No,Yes,Yes,Yes,Yes,No,No,Yes,10,7.3,TOP,7.9,3.42,41%,0%,0%,54%,41%,13%,NR,NR,NA,NA,NA,NA,999,999,999,999,NA,Yes,Yes,2,NR,NA,NR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMR,Trinidad and Tobago,1343725,High,2,2,3,2,999,2,3,2,"Trinindad and Tobago National Survey, Ministry of Health",1996,National,15+,Current tobacco smoking,29.8,5.1,21.1,NR,988,988,988,NR,988,988,988,988,988,988,988,988,988,988,988,988,988,988,988,No,No,No,Yes,No,No,No,No,NA,6,1,No,NA,NA,No,No,NR,NR,. . .,Yes,In a pharmacy without a prescription,Yes,In a pharmacy with a prescription,Yes,In a pharmacy with a prescription,No,No,Yes in some,No,No,Yes,966,966,966,Yes,1,Yes,No,Yes,No,Yes,No,No,No,No,No,NR,NR,NR,No,No,No,No,NR,988,988,988,NR,988,NR,No,No,No,NR,No,No,No,No,No,NR,NR,NR,No,No,No,No,,,,,,,,,No,No,No,No,No,No,No,999,No,No,No,No,No,No,No,No,999,14,TTD,2.17,2.22,24%,0%,0%,37%,24%,13%,NR,NR,NA,NA,NA,NA,999,999,999,999,NA,No,No,999,NR,NA,NR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,l,l,l,NA,NA,NA,NA,NA,NA,NA,l,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,l,l,l,NA,NA,NA,NA,NA,NA,NA,l,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
EMR,Tunisia,10373957,Middle,3,2,3,2,999,4,4,3,Enquête nationale morbidité et recours aux soins,2005—2006,National,35 - 70,Daily tobacco smoking,53.05,6.63,29.64,NR,988,988,988,Users of snuff,8.6,2.2,5.39,988,988,988,988,988,988,988,988,988,988,988,988,No,No,No,No,No,No,No,No,NA,NA,0,Yes,No,Yes,No,No,NR,NR,No,Yes,In a pharmacy without a prescription,No,NA,No,NA,Yes in most,Yes in most,Yes in most,Yes in some,No,Yes,966,966,966,Yes,1,Yes,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,No,No,No,No,Yes,966,966,966,Yes,1,Yes,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,No,No,No,No,,,,,,,,,Yes,Yes,Yes,Yes,Yes,No,Yes,8,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,7,1.7,TND,2.82,1.3,2%,47%,0%,65%,50%,15%,NR,NR,NA,NA,NA,NA,999,999,999,999,NA,Yes,Yes,1,NR,NA,NR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
EUR,Turkey,75705147,Middle,3,5,3,3,999,4,4,3,Family Health Survey,2006,National,18+,Current tobacco smoking,50.6,16.6,33.4,. . .,. . .,. . .,. . .,NR,988,988,988,988,988,988,988,988,988,988,988,988,988,988,988,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,5,8,Yes,Yes,Yes,No,No,NR,NR,No,Yes,In a pharmacy without a prescription,Yes,In a pharmacy with a prescription,Yes,In a pharmacy with a prescription,No,Yes in some,Yes in some,Yes in some,NR,Yes,35,30,40,Yes,16,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,Yes,No,No,No,No,No,No,Yes,30,30,30,NR,988,Yes,Yes,NR,No,Yes,No,No,No,No,No,Yes,No,No,No,No,No,No,,,,,,,,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,10,No,Yes,No,No,No,Yes,Yes,Yes,10,3,TRY,2.88,1.97,0%,58%,0%,73%,58%,15%,NR,NR,NA,NA,NA,NA,999,999,999,999,NA,Yes,Yes,3,508330.00,TRY,390560.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
EUR,Turkmenistan,5176502,Middle,1,5,4,2,999,4,3,3,NR,2999,NA,NA,NA,999,999,999,NA,999,999,999,NA,999,999,999,988,988,988,988,988,988,988,988,988,988,988,988,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,5,8,Yes,No,Yes,No,No,NR,NR,No,. . .,NR,NR,NR,NR,NR,Yes in most,Yes in most,Yes in most,No,No,No,999,999,999,NA,999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,999,999,999,NA,999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,Yes,No,Yes,No,Yes,No,No,10,No,No,No,No,No,No,NR,No,999,11000,TMM,NR,2.12,0%,20%,6%,39%,20%,19%,NR,NR,NA,NA,NA,NA,999,999,999,999,NA,Yes,Yes,988,NR,NA,NR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,z,NA,z,NA,z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WPR,Tuvalu,9970,Middle,2,3,3,3,999,4,1,3,Tuvalu census,2002,National,15+,Daily tobacco smoking,54.6,22.7,37.9,NR,988,988,988,NR,988,988,988,988,988,988,988,988,988,988,988,988,988,988,988,No,No,No,Yes,No,Yes,Yes,Yes,NA,5,4,Yes,Yes,Yes,No,No,NR,NR,No,No,NA,No,NA,No,NA,Yes in some,Yes in some,No,Yes in some,No,Yes,30,30,30,Yes,6,Yes,Yes,Yes,Yes,No,No,No,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,Yes,988,988,988,NR,988,NR,NR,NR,NR,NR,NR,No,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,,,,,,,,,Yes,No,Yes,No,Yes,Yes,No,5,NR,Yes,Yes,Yes,Yes,No,No,Yes,5,4.5,AUD,NR,3.12,988,988,988,988,988,988,NR,NR,NA,NA,NA,NA,999,999,999,999,NA,Yes,Yes,988,NR,NA,NR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
